pydi_id,player_name,positions_position,clubs_club,nationality,matches_played_3s,minutes_played_3s,goals_3s,assists_3s,penalty_goals_3s,tackles_won_percentage_3s,goals_per_shot_3s,pass_completion_percentage_3s,save_percentage_3s,clean_sheet_percentage_3s,penalty_save_percentage_3s
left_005570,Oscar Estupiñan,FW,"FC Juárez, Metz",COL,31,2163,9,1,1,46.67,0.15,66.67,0,0,0
left_005571,Oscar Fraulo,"FW,MF, MF","Gladbach, Utrecht",DEN,61,3813,5,7,0,61.97,0.11,77.52,0,0,0
left_005572,Oscar Højlund,MF,Eint Frankfurt,DEN,5,137,0,0,0,66.67,0,89.86,0,0,0
left_005573,Oscar Jiménez,GK,"León, América",MEX,25,2205,0,0,0,0,0,77.64,74.79,24,0
left_005574,Oscar Macías,MF,Atlético,MEX,32,2260,4,1,0,54.55,0.2,87.92,0,0,0
left_005575,Oscar Pettersson,"FW,MF",Go Ahead Eag,SWE,7,189,0,0,0,0,0,66.1,0,0,0
left_005576,Oscar Uddenäs,"FW,MF",Excelsior,SWE,23,470,3,0,0,66.67,0.38,68.63,0,0,0
left_005577,Oscar Ureña,MF,Girona,DOM,3,100,0,0,0,50,0,68.18,0,0,0
left_005578,Oscar Vilhelmsson,"FW,MF",Darmstadt 98,SWE,26,1374,4,1,0,46.15,0.14,58.02,0,0,0
left_005579,Oscar Villa,DF,León,MEX,16,456,0,0,0,47.37,0,77.49,0,0,0
left_005580,Osher Davida,"FW,MF",Standard Liège,ISR,21,501,0,0,0,50,0,72.31,0,0,0
left_005581,Oskar Buur,"DF,MF, DF",Volendam,DEN,40,2468,1,0,0,71.67,0.08,70.94,0,0,0
left_005582,Oskar Siira Sivertsen,FW,Go Ahead Eag,NOR,7,147,0,0,0,75,0,66.07,0,0,0
left_005583,Oskar Zawada,FW,RKC Waalwijk,POL,26,1945,9,0,0,60,0.15,66.67,0,0,0
left_005584,Osman Kakay,DF,Boavista,SLE,9,577,0,0,0,46.15,0,78.24,0,0,0
left_005585,Osvaldo Rodríguez del Portal,"FW,DF, DF, DF,FW","León, UANL",MEX,66,4663,2,3,0,58.09,0.07,80.05,0,0,0
left_005586,Oswaldo Alanís,DF,Mazatlán,MEX,22,1723,3,0,0,50,0.19,82.43,0,0,0
left_005587,Otar Mamageishvili,MF,Famalicão,GEO,4,46,0,0,0,100,0,40,0,0,0
left_005588,Otavio Ataide,DF,"Porto, Famalicão, Paris FC",BRA,63,5244,4,1,0,63.16,0.08,86.46,0,0,0
left_005589,Othman Boussaid,"FW,MF, FW",Utrecht,BEL,61,4058,7,8,0,57.14,0.09,73.28,0,0,0
left_005590,Othmane Maamma,FW,Montpellier,MAR,2,88,1,0,0,100,0.33,78.12,0,0,0
left_005591,Otso Liimatta,"MF,FW, FW,MF",Famalicão,FIN,17,585,0,0,0,55.56,0,72.78,0,0,0
left_005592,Otto Stange,MF,Hamburger SV,GER,1,16,0,0,0,0,0,50,0,0,0
left_005593,Otávio,"MF,FW, MF",Porto,POR,28,2356,5,7,0,61.43,0.13,78,0,0,0
left_005594,Oualid El Hajjam,"DF,MF",Le Havre,MAR,13,393,0,0,0,87.5,0,75.21,0,0,0
left_005595,Oumar Diakité,FW,Reims,CIV,28,1585,5,1,0,48,0.14,78.36,0,0,0
left_005596,Oumar Gonzalez,DF,Ajaccio,CMR,30,2578,0,0,0,54.9,0,81.58,0,0,0
left_005597,Oumar Solet,DF,Udinese,FRA,5,450,0,0,0,100,0,88.56,0,0,0
left_005598,Ouparine Djoco,GK,Clermont Foot,GNB,1,90,0,0,0,0,0,65,33.33,0,0
left_005599,Ousmane Camara,"FW,MF, DF","Auxerre, Angers",MLI,18,1040,0,0,0,66.67,0,89.49,0,0,0
left_005600,Ousmane Dembélé,"MF,FW, FW","Paris S-G, Barcelona",FRA,54,3095,10,16,2,67.5,0.1,76.35,0,0,0
left_005601,Ousmane Diomande,DF,Sporting CP,CIV,70,5521,5,1,0,59.6,0.08,92.23,0,0,0
left_005602,Ousmane Toure,DF,Lille,FRA,1,51,0,0,0,0,0,79.31,0,0,0
left_005603,Oussama Darfalou,"FW,MF",Emmen,ALG,8,175,0,0,0,0,0,69.39,0,0,0
left_005604,Oussama El Azzouzi,"MF, DF","Auxerre, Bologna, Union SG",MAR,36,1076,2,2,0,62.5,0.67,87.62,0,0,0
left_005605,Oussama Idrissi,"FW,MF, FW","Feyenoord, Pachuca",MAR,82,5268,12,24,0,68.93,0.11,79.22,0,0,0
left_005606,Oussama Tannane,MF,NEC Nijmegen,MAR,25,2144,6,9,0,54.76,0.08,71.23,0,0,0
left_005607,Oussama Targhalline,MF,"Le Havre, Feyenoord",MAR,20,1308,0,0,0,54.55,0,86.13,0,0,0
left_005608,Ousseynou Niang,"DF,FW",Union SG,SEN,18,1060,2,0,0,80,0.2,76.26,0,0,0
left_005609,Ovie Ejaria,MF,Oviedo,ENG,2,79,0,0,0,100,0,85.71,0,0,0
left_005610,Owen Beck,DF,Liverpool,WAL,1,8,0,0,0,50,0,75,0,0,0
left_005611,Owen Bevan,DF,Bournemouth,WAL,1,9,0,0,0,0,0,66.67,0,0,0
left_005612,Owen González,"FW,MF, FW",Pachuca,MEX,31,1363,2,2,0,41.67,0.08,75,0,0,0
left_005613,Owen Johnson,"FW,MF",Fortuna Sittard,NED,3,8,0,0,0,0,0,33.33,0,0,0
left_005614,Owen Otasowie,DF,Club Brugge,USA,1,67,0,0,0,50,0,87.8,0,0,0
left_005615,Owen Wijndal,DF,"Ajax, Antwerp",NED,52,3295,1,2,0,68.97,0.04,86.63,0,0,0
left_005616,Ozan Kabak,DF,Hoffenheim,TUR,58,4670,6,2,0,69.7,0.14,84.06,0,0,0
left_005617,Ozziel Herrera,"MF,FW, FW,MF","UANL, Atlas",MEX,83,4154,17,11,1,56.96,0.15,72.51,0,0,0
left_005618,Oğuzhan Özyakup,MF,Fortuna Sittard,TUR,44,2534,4,1,0,66.67,0.14,77.17,0,0,0
left_005619,Pablo,"FW,MF, FW","Famalicão, Gil Vicente FC",BRA,43,1706,7,0,0,63.89,0.21,76,0,0,0
left_005620,Pablo Barrera,"MF,FW",Querétaro,MEX,99,7744,15,16,6,58.62,0.15,66.19,0,0,0
left_005621,Pablo Barrios,MF,Atlético Madrid,ESP,52,2841,1,2,0,56.76,0.03,82.91,0,0,0
left_005622,Pablo Bennevendo Peña,DF,UNAM,MEX,81,6029,1,4,0,62.98,0.06,77.54,0,0,0
left_005623,Pablo Busto,DF,Betis,ESP,2,44,0,0,0,100,0,69.23,0,0,0
left_005624,Pablo Cuñat,GK,Levante,ESP,2,180,0,0,0,0,0,60.56,71.43,0,0
left_005625,Pablo Durán,"FW,MF, MF,DF",Celta Vigo,ESP,10,356,0,0,0,75,0,73,0,0,0
left_005626,Pablo Fornals,"MF,FW, FW,MF, MF","West Ham, Betis",ESP,69,3671,8,4,0,58.9,0.13,75.88,0,0,0
left_005627,Pablo Galdames Millán,"MF, MF,DF","Genoa, Cremonese",CHI,15,745,1,2,0,71.43,0.12,71.38,0,0,0
left_005628,Pablo Garcia,FW,Betis,ESP,5,182,0,0,0,50,0,82,0,0,0
left_005629,Pablo González Díaz,MF,Puebla,MEX,70,4939,3,0,0,66.67,0.1,84.51,0,0,0
left_005630,Pablo Gozalbez,"MF,FW, MF","Arouca, Valencia",ESP,22,751,1,0,0,46.15,0.08,61.38,0,0,0
left_005631,Pablo Ibáñez,MF,"Alavés, Osasuna",ESP,65,2691,1,3,0,48.33,0.02,76.6,0,0,0
left_005632,Pablo Lara,GK,UNAM,MEX,7,630,0,0,0,0,0,68.53,75,28.57,0
left_005633,Pablo Maffeo,DF,Mallorca,ESP,60,4642,3,6,0,59.17,0.09,65.77,0,0,0
left_005634,Pablo Martínez,MF,Levante,ESP,6,397,0,1,0,42.86,0,76.09,0,0,0
left_005635,Pablo Marí,DF,"Fiorentina, Monza",ESP,66,5221,1,0,0,56.25,0.06,89.55,0,0,0
left_005636,Pablo Marín,"MF,FW, MF",Real Sociedad,ESP,17,807,0,0,0,60,0,78,0,0,0
left_005637,Pablo Monroy,DF,UNAM,MEX,52,3314,0,3,0,75.71,0,78.59,0,0,0
left_005638,Pablo Moreno,"FW,MF",Marítimo,ESP,19,891,0,2,0,56.25,0,82.97,0,0,0
left_005639,Pablo Muñoz,MF,Rayo Vallecano,ESP,2,12,0,0,0,0,0,100,0,0,0
left_005640,Pablo Ortiz,DF,Querétaro,MEX,33,1510,1,2,0,55,0.11,73.53,0,0,0
left_005641,Pablo Pagis,"FW,MF, MF",Lorient,FRA,7,343,3,0,0,58.33,0.3,74,0,0,0
left_005642,Pablo Parra,MF,Puebla,CHI,11,569,1,0,0,71.43,0.08,80.09,0,0,0
left_005643,Pablo Roberto,"MF,FW",Casa Pia,BRA,52,2775,3,6,0,52.38,0.06,76.74,0,0,0
left_005644,Pablo Rodríguez,"FW,MF",Lecce,ESP,4,54,0,0,0,50,0,66.67,0,0,0
left_005645,Pablo Rosario,"MF, MF,DF",Nice,DOM,62,3804,0,1,0,61.45,0,88.81,0,0,0
left_005646,Pablo Saenz,MF,Granada,ESP,1,19,0,0,0,100,0,71.43,0,0,0
left_005647,Pablo Sarabia,"MF,FW, FW,MF","Paris S-G, Wolves",ESP,57,2880,5,7,2,62.16,0.07,70.88,0,0,0
left_005648,Pablo Torre,"MF,FW, FW,MF","Girona, Barcelona, Mallorca",ESP,41,1253,0,3,0,50,0,81.2,0,0,0
left_005649,Paco Sanz,DF,Almería,ESP,1,24,0,0,0,0,0,70,0,0,0
left_005650,Panagiotis Retsos,DF,Hellas Verona,GRE,2,122,0,0,0,80,0,78.57,0,0,0
left_005651,Panos Katseris,"MF,DF, DF",Lorient,GRE,18,1171,1,1,0,77.78,0.05,71.06,0,0,0
left_005652,Pantelis Hatzidiakos,DF,"AZ Alkmaar, Cagliari",GRE,48,3818,0,4,0,52.7,0,84.4,0,0,0
left_005653,Paolo Ghiglione,DF,Cremonese,ITA,15,711,1,1,0,68.75,0.14,55.79,0,0,0
left_005654,Paolo Lebas,MF,Ajaccio,FRA,1,55,0,0,0,0,0,75,0,0,0
left_005655,Paolo Yrizar,"MF, FW","Querétaro, Guadalajara",MEX,3,39,0,0,0,75,0,62.5,0,0,0
left_005656,Papa Amadou Diallo,FW,Metz,SEN,16,889,2,1,0,44.44,0.15,64.98,0,0,0
left_005657,Papa Ndiaga Yade,"DF,MF",Troyes,MTN,14,568,0,2,0,60,0,72.05,0,0,0
left_005658,Pape Cabral,MF,Monaco,FRA,1,10,0,0,0,100,0,100,0,0,0
left_005659,Pape Cheikh Diop,MF,Elche,SEN,2,37,0,0,0,0,0,73.68,0,0,0
left_005660,Pape Demba Diop,MF,Zulte Waregem,SEN,1,33,0,0,0,0,0,81.82,0,0,0
left_005661,Pape Gueye,"MF, MF,DF","Marseille, Villarreal, Sevilla",SEN,52,2935,5,4,0,58.16,0.1,82.08,0,0,0
left_005662,Pape Habib Guèye,FW,Kortrijk,SEN,27,1212,3,1,0,71.43,0.12,62.77,0,0,0
left_005663,Pape Matar Sarr,"MF,FW, MF",Tottenham,SEN,50,2645,4,6,0,73.33,0.1,87.28,0,0,0
left_005664,Papu Gómez,"MF,FW, FW,MF","Sevilla, Monza",ARG,21,1106,1,1,0,66.67,0.05,83.21,0,0,0
left_005665,Parfait Guiagon,"FW,MF, FW",Charleroi,CIV,49,3338,10,6,0,74.47,0.11,79.42,0,0,0
left_005666,Paris Brunner,"FW,MF, FW","Monaco, Cercle Brugge",GER,15,429,1,0,0,25,0.11,60,0,0,0
left_005667,Park Ji-soo,DF,Portimonense,KOR,14,1200,0,1,0,76.92,0,81.2,0,0,0
left_005668,Pascal Groß,"MF, MF,DF","Brighton, Dortmund",GER,77,6522,13,19,1,64.39,0.14,83.62,0,0,0
left_005669,Pascal Klemens,DF,Hertha BSC,GER,1,90,0,0,0,0,0,84.85,0,0,0
left_005670,Pascal Stenzel,DF,Stuttgart,GER,35,1397,0,6,0,53.33,0,84.91,0,0,0
left_005671,Pascal Struijk,DF,Leeds United,NED,35,2740,2,1,0,69.32,0.11,82.03,0,0,0
left_005672,Pascu,"FW, DF,FW",Villarreal,ESP,3,24,1,0,0,0,1,69.23,0,0,0
left_005673,Pasquale Mazzocchi,DF,"Salernitana, Napoli",ITA,55,3658,2,5,0,62.9,0.06,74.57,0,0,0
left_005674,Pathé Ciss,"MF, MF,DF",Rayo Vallecano,SEN,70,3511,2,0,0,61.62,0.04,84.07,0,0,0
left_005675,Pathé Mboup,"MF,FW, FW,MF","RWDM, Brest",SEN,22,895,2,2,0,50,0.11,69.92,0,0,0
left_005676,Patric,"MF, DF",Lazio,ESP,39,3028,2,0,0,63.33,0.25,88.28,0,0,0
left_005677,Patric Pfeiffer,DF,Augsburg,GER,11,511,0,1,0,63.64,0,72.28,0,0,0
left_005678,Patrice Čović,"MF,FW",Werder Bremen,CRO,5,127,0,0,0,0,0,83.13,0,0,0
left_005679,Patricio Salas,"FW,DF, FW",América,MEX,7,201,0,0,0,66.67,0,84.85,0,0,0
left_005680,Patrick,DF,Rio Ave,BRA,59,4016,3,1,0,62.69,0.08,81.87,0,0,0
left_005681,Patrick Bamford,FW,Leeds United,ENG,28,1515,4,2,0,66.67,0.08,68.77,0,0,0
left_005682,Patrick Berg,"MF,FW",Lens,NOR,3,25,0,0,0,0,0,85,0,0,0
left_005683,Patrick Brouwer,"FW,MF","""Sparta Rdam""",NED,2,3,0,0,0,0,0,0,0,0,0
left_005684,Patrick Ciurria,"DF,MF",Monza,ITA,58,4351,6,6,0,59.02,0.08,78.96,0,0,0
left_005685,Patrick Cutrone,FW,Parma,ITA,4,260,1,0,0,0,0.1,67.8,0,0,0
left_005686,Patrick Dorgu,"DF,MF, DF","Manchester Utd, Lecce",DEN,37,2008,2,1,0,57.89,0.09,78.35,0,0,0
left_005687,Patrick Fernandes,"FW,MF",Chaves,CPV,6,57,0,0,0,0,0,50,0,0,0
left_005688,Patrick Herrmann,"FW,DF, FW,MF",Gladbach,GER,29,250,1,0,0,60,0.1,68.67,0,0,0
left_005689,Patrick Joosten,"MF,FW, FW","Willem II, Groningen",NED,18,686,1,1,0,80,0.07,72.9,0,0,0
left_005690,Patrick Mainka,DF,Heidenheim,GER,39,3510,2,0,0,56.52,0.06,83.3,0,0,0
left_005691,Patrick Osterhage,MF,"Bochum, Freiburg",GER,50,3147,2,1,0,73.33,0.06,76.52,0,0,0
left_005692,Patrick Ouotro,FW,Strasbourg,CIV,1,8,0,0,0,0,0,50,0,0,0
left_005693,Patrick Pentz,GK,Reims,AUT,7,630,0,0,0,0,0,66.82,55.17,0,0
left_005694,Patrick Pflücke,"FW,DF, DF,MF",Mechelen,GER,47,2632,8,7,1,71.43,0.12,78.23,0,0,0
left_005695,Patrick Roberts,"MF,FW",Sunderland,ENG,1,28,0,0,0,0,0,80.95,0,0,0
left_005696,Patrick Sequeira,GK,Casa Pia,CRC,32,2880,0,0,0,0,0,66.19,74.52,21.88,0
left_005697,Patrick Villa,DF,"Puebla, América",MEX,5,153,0,0,0,100,0,80.26,0,0,0
left_005698,Patrick Vroegh,"MF, MF,DF",RKC Waalwijk,NED,23,623,0,1,0,60,0,75.16,0,0,0
left_005699,Patrick Wimmer,"FW,MF, FW",Wolfsburg,AUT,45,2622,6,9,0,56.67,0.13,62.61,0,0,0
left_005700,Patrick van Aanholt,DF,"PSV Eindhoven, ""Sparta Rdam""",NED,60,3947,2,3,0,64.94,0.04,83.52,0,0,0
left_005701,Patrik Gunnarsson,GK,Kortrijk,ISL,11,922,0,0,0,0,0,61.8,58.33,9.09,0
left_005702,Patrik Hrošovský,MF,Genk,SVK,89,6830,8,10,0,60.5,0.08,82.77,0,0,0
left_005703,Patrik Schick,FW,Leverkusen,CZE,39,2428,13,2,3,62.5,0.16,74.41,0,0,0
left_005704,Patrik Wålemark,"FW,MF, FW","Heerenveen, Feyenoord",SWE,39,1832,5,4,0,57.14,0.08,61.09,0,0,0
left_005705,Patrizio Masini,MF,Genoa,ITA,5,428,0,0,0,57.14,0,70.95,0,0,0
left_005706,Patson Daka,FW,Leicester City,ZAM,30,1187,4,4,0,57.14,0.13,66.1,0,0,0
left_005707,Pau Cubarsí,DF,Barcelona,ESP,23,1896,0,0,0,70,0,91.66,0,0,0
left_005708,Pau López,GK,"Marseille, Betis, Toluca",ESP,80,7124,0,2,0,100,0,78.6,71.38,28.75,0
left_005709,Pau Navarro,DF,Villarreal,ESP,1,57,0,0,0,50,0,90.38,0,0,0
left_005710,Pau Torres,DF,"Aston Villa, Villarreal",ESP,66,5684,3,0,0,58.67,0.12,86.27,0,0,0
left_005711,Paul Akouokou,"MF, MF,DF","Lyon, Betis",CIV,22,781,0,0,0,60,0,88.83,0,0,0
left_005712,Paul Bellón,DF,León,MEX,74,5695,4,0,0,53.45,0.14,84.97,0,0,0
left_005713,Paul Bernardoni,GK,Angers,FRA,27,2430,0,0,0,0,0,65.67,58.74,11.11,0
left_005714,Paul Dummett,DF,Newcastle Utd,WAL,5,20,0,0,0,0,0,91.3,0,0,0
left_005715,Paul Gladon,"FW,MF, FW",Fortuna Sittard,NED,29,1560,7,0,1,55.56,0.13,53.6,0,0,0
left_005716,Paul Jaeckel,DF,Union Berlin,GER,22,1430,1,0,0,64.52,0.5,82.85,0,0,0
left_005717,Paul Joly,DF,Auxerre,FRA,10,867,0,0,0,63.64,0,78.83,0,0,0
left_005718,Paul Nardi,GK,Gent,FRA,34,3060,0,0,0,0,0,73.22,69.49,35.29,0
left_005719,Paul Nebel,MF,Mainz 05,GER,3,239,1,0,0,0,0.17,78.18,0,0,0
left_005720,Paul Onuachu,FW,"Southampton, Genk",NGA,30,1586,16,0,4,77.78,0.33,72.49,0,0,0
left_005721,Paul Pogba,"MF,FW, MF",Juventus,FRA,8,165,0,0,0,100,0,73.53,0,0,0
left_005722,Paul Seguin,MF,Union Berlin,GER,20,691,1,3,0,47.06,0.07,68.4,0,0,0
left_005723,Paul Wanner,MF,Bayern Munich,GER,2,25,0,0,0,33.33,0,77.78,0,0,0
left_005724,Paulinho,"FW,MF, FW","Portimonense, Sporting CP, Leverkusen, Toluca",BRA,97,5565,46,16,0,62.5,0.22,72.92,0,0,0
left_005725,Paulinho Bóia,"FW,MF",Nacional,BRA,15,1081,1,2,0,46.15,0.05,75.89,0,0,0
left_005726,Paulino,"FW,MF, MF",Pachuca,ESP,21,715,1,3,0,50,0.05,79.64,0,0,0
left_005727,Paulo Azzi,"DF,MF",Cagliari,BRA,25,950,0,0,0,57.89,0,66.12,0,0,0
left_005728,Paulo Bernardo,MF,Paços de Ferreira,POR,13,755,2,2,0,42.86,0.14,79.78,0,0,0
left_005729,Paulo Dybala,"MF,FW, FW,MF",Roma,ARG,56,3805,25,15,12,45.95,0.21,78.34,0,0,0
left_005730,Paulo Eduardo,DF,Santa Clara,BRA,8,481,0,0,0,71.43,0,81.18,0,0,0
left_005731,Paulo Estrela Moreira,"MF,FW, MF",Portimonense,POR,44,2044,2,2,1,49.06,0.14,78.16,0,0,0
left_005732,Paulo Gazzaniga,GK,Girona,ARG,72,6432,0,0,0,100,0,75.47,70.5,23.61,16.67
left_005733,Paulo Henrique Rodrigues Cabral,DF,Santa Clara,POR,19,1427,0,1,0,64.29,0,72.08,0,0,0
left_005734,Paulo Moreira,MF,Estrela,POR,26,1297,1,0,0,60.98,0.14,83.46,0,0,0
left_005735,Paulo Oliveira,DF,Braga,POR,61,4861,1,2,0,55.7,0.05,84.15,0,0,0
left_005736,Paulo Otávio,DF,Wolfsburg,BRA,25,2041,0,5,0,63.89,0,73.86,0,0,0
left_005737,Paulo Ramírez,MF,Atlas,MEX,18,621,0,0,0,75,0,79.69,0,0,0
left_005738,Paulo Sérgio Mota,"DF,MF",Marítimo,POR,10,718,0,1,0,75,0,70.22,0,0,0
left_005739,Paulo Victor,"FW,MF, DF,MF","Farense, Chaves",BRA,46,2442,1,1,0,66.22,0.06,63.08,0,0,0
left_005740,Paulo Vitor,"MF,DF",Rio Ave,BRA,25,1109,1,1,0,68.18,0.04,78,0,0,0
left_005741,Paulo Vítor Fagundes dos Anjos,GK,Chaves,BRA,30,2700,0,0,0,100,0,73.34,78,30,0
left_005742,Paulos Abraham,"FW,MF",Groningen,SWE,8,489,0,0,0,41.18,0,73.88,0,0,0
left_005743,Pavao Pervan,GK,Wolfsburg,AUT,9,810,0,0,0,0,0,76.33,55.56,22.22,0
left_005744,Pavel Kadeřábek,"DF, DF,FW",Hoffenheim,CZE,55,4077,4,5,0,68.42,0.15,69.71,0,0,0
left_005745,Pavel Pérez,"MF,FW, FW","Necaxa, Guadalajara",MEX,73,2880,7,3,0,55.13,0.11,77.38,0,0,0
left_005746,Pavel Šulc,"FW,MF",Lyon,CZE,6,153,1,1,0,0,0.14,74.36,0,0,0
left_005747,Paweł Bochniewicz,DF,Heerenveen,POL,75,6331,5,2,0,59.04,0.12,84.56,0,0,0
left_005748,Paweł Dawidowicz,DF,Hellas Verona,POL,51,3775,1,1,0,60.4,0.05,79.25,0,0,0
left_005749,Paxten Aaronson,"MF,FW, MF, MF,DF","Utrecht, Vitesse, Eint Frankfurt",USA,61,4216,12,5,0,59.64,0.12,79.19,0,0,0
left_005750,Pedri,"MF,FW, MF",Barcelona,ESP,57,4055,11,3,0,65.43,0.24,87.73,0,0,0
left_005751,Pedro,"FW,MF, FW",Lazio,ESP,74,2885,5,4,0,68.52,0.09,81.84,0,0,0
left_005752,Pedro Alemañ,MF,"""Sparta Rdam""",ESP,5,48,0,0,0,0,0,89.47,0,0,0
left_005753,Pedro Amador,DF,Moreirense,POR,21,1130,0,1,0,67.86,0,72.17,0,0,0
left_005754,Pedro Amaral,"DF,MF, DF","Rio Ave, Estoril",POR,41,3382,1,4,0,59.57,0.06,76.01,0,0,0
left_005755,Pedro Aparício,"MF,FW",Moreirense,POR,15,329,1,0,0,50,0.2,70.63,0,0,0
left_005756,Pedro Aquino,MF,"Santos, América",PER,64,3188,1,4,0,63.16,0.05,87.12,0,0,0
left_005757,Pedro Bicalho,"MF,FW",Santa Clara,BRA,5,189,0,0,0,75,0,60.81,0,0,0
left_005758,Pedro Bigas,DF,Elche,ESP,34,2533,0,1,0,54,0,82.63,0,0,0
left_005759,Pedro Bondo,DF,Famalicão,ANG,6,181,1,1,0,0,0.33,60.61,0,0,0
left_005760,Pedro Brazão,"MF,FW",Famalicão,POR,6,304,0,0,0,40,0,75.47,0,0,0
left_005761,Pedro Carvalho,"DF,MF",Estoril,POR,19,765,0,2,0,65,0,73.96,0,0,0
left_005762,Pedro Chirivella,MF,Nantes,ESP,58,4622,1,2,0,60.24,0.03,85.63,0,0,0
left_005763,Pedro David Rosendo Marques,"FW,MF, FW",NEC Nijmegen,POR,33,863,5,3,0,25,0.21,71.31,0,0,0
left_005764,Pedro Díaz,"MF,FW",Rayo Vallecano,ESP,7,460,0,0,0,83.33,0,84.74,0,0,0
left_005765,Pedro Fernandez,MF,Barcelona,ESP,1,45,0,0,0,0,0,92,0,0,0
left_005766,Pedro Ferreira,MF,Santa Clara,POR,32,1826,0,4,0,64.1,0,68.39,0,0,0
left_005767,Pedro Ganchas,DF,Paços de Ferreira,POR,5,269,0,0,0,75,0,88.65,0,0,0
left_005768,Pedro Gonçalves,"MF,FW, FW,MF",Sporting CP,POR,79,6249,31,27,6,58.82,0.14,74.5,0,0,0
left_005769,Pedro Hernández,MF,León,MEX,1,1,0,0,0,0,0,0,0,0,0
left_005770,Pedro José Moreira Silva,GK,Estoril,POR,3,203,0,0,0,0,0,75,50,0,25
left_005771,Pedro Malheiro,"DF,MF",Boavista,POR,55,4758,2,8,0,57.89,0.07,76.93,0,0,0
left_005772,Pedro Manuel da Silva Moreira,MF,Arouca,POR,11,117,0,0,0,50,0,91.75,0,0,0
left_005773,Pedro Mendes,DF,"Montpellier, Estrela",POR,14,822,0,0,0,69.23,0,83.95,0,0,0
left_005774,Pedro Neto,"FW,MF, FW","Chelsea, Wolves",POR,44,2914,3,9,0,54.55,0.05,73.83,0,0,0
left_005775,Pedro Obiang,MF,Sassuolo,EQG,25,1329,0,1,0,61.76,0,82.27,0,0,0
left_005776,Pedro Ortiz,MF,"Vizela, Sevilla",ESP,25,1398,0,0,0,56.52,0,86.08,0,0,0
left_005777,Pedro Pedraza,MF,Pachuca,MEX,59,3213,1,0,0,58.78,0.06,85.82,0,0,0
left_005778,Pedro Pereira,DF,Monza,POR,23,841,0,2,0,68.42,0,78.53,0,0,0
left_005779,Pedro Pinho,MF,Chaves,POR,10,248,1,0,0,22.22,0.33,72.36,0,0,0
left_005780,Pedro Porro,"DF,MF, DF","Sporting CP, Tottenham",ESP,70,5751,8,16,1,68.97,0.07,73.95,0,0,0
left_005781,Pedro Raul,"FW,MF",Toluca,BRA,15,593,2,0,0,100,0.1,66.67,0,0,0
left_005782,Pedro Santos,"FW,MF, MF","Arouca, Braga, Moreirense",POR,83,3542,1,0,0,76.71,0.04,86.93,0,0,0
left_005783,Pedro Sá,MF,"Portimonense, Estrela",POR,31,1390,0,1,0,35,0,73.68,0,0,0
left_005784,Pedro Tiba,MF,Gil Vicente FC,POR,51,2748,4,2,1,67.69,0.08,78.36,0,0,0
left_005785,Pedro gomes,DF,Boavista,POR,21,1452,0,0,0,56.1,0,77.19,0,0,0
left_005786,Pedro Álvaro,DF,Estoril,POR,81,6987,2,2,0,58.62,0.07,85.48,0,0,0
left_005787,Pedrão,DF,Portimonense,BRA,59,5215,5,1,1,61.36,0.15,79.27,0,0,0
left_005788,Peer Koopmeiners,"MF,FW, MF, MF,DF","AZ Alkmaar, Excelsior, Almere City",NED,90,7110,1,17,0,55.52,0.02,73.18,0,0,0
left_005789,Pejiño,FW,Las Palmas,ESP,17,504,2,0,0,66.67,0.12,71.55,0,0,0
left_005790,Pelayo Fernandez,DF,Rayo Vallecano,ESP,1,45,0,0,0,0,0,85.71,0,0,0
left_005791,Pelle Clement,"MF,FW, MF","RKC Waalwijk, ""Sparta Rdam""",NED,94,5942,6,10,0,54.63,0.09,76.87,0,0,0
left_005792,Pelle van Amersfoort,"MF,FW, FW",Heerenveen,NED,50,3321,13,1,0,58.62,0.11,61.96,0,0,0
left_005793,Pelly Ruddock Mpanzu,MF,Luton Town,COD,27,1101,0,0,0,38.46,0,73.63,0,0,0
left_005794,Pelé,MF,Famalicão,GNB,12,611,0,0,0,42.86,0,86.62,0,0,0
left_005795,Pep Biel,"MF,FW",Augsburg,ESP,11,285,0,0,0,75,0,80.49,0,0,0
left_005796,Pep Chavarría,"FW,MF, DF,MF, DF",Rayo Vallecano,ESP,45,2095,2,3,0,59.52,0.11,77.01,0,0,0
left_005797,Pepe,DF,Porto,POR,46,3846,1,1,0,63.77,0.04,88.26,0,0,0
left_005798,Pepe Reina,GK,Villarreal,ESP,24,2160,0,0,0,0,0,80.3,70.83,20.83,0
left_005799,Pepê,"FW,MF, MF,DF",Porto,BRA,99,7485,11,15,0,65.93,0.09,77.11,0,0,0
left_005800,Pepín,"MF,FW, MF",Monza,EQG,35,1364,0,2,0,58.82,0,82.45,0,0,0
left_005801,Peque,"MF,FW",Sevilla,ESP,5,59,1,0,0,0,0.5,70.97,0,0,0
left_005802,Per Van Loon,FW,Willem II,0,1,18,0,0,0,100,0,100,0,0,0
left_005803,Percy Liza,"FW,MF",Marítimo,PER,11,421,1,0,0,80,0.25,71.01,0,0,0
left_005804,Pere Milla,"MF,FW, FW,MF","Espanyol, Elche",ESP,36,2136,9,1,3,63.41,0.18,69.49,0,0,0
left_005805,Perr Schuurs,DF,"Torino, Ajax",NED,41,3148,1,2,0,52.78,0.05,88.21,0,0,0
left_005806,Peru Nolaskoain,"DF,MF",Athletic Club,ESP,2,10,0,0,0,100,0,62.5,0,0,0
