Player,Nation,Squad,Pos,MP_Playing,Min_Playing,Gls,Ast,PK,G_per_Sh_Standard,Cmp_percent_Total,Save_percent,CS_Percent,Save_percent_Penalty,TklW_Percent
Rubén Peña,ESP,['Osasuna'],"['DF,MF', 'DF,FW']",49,3365.0,0,3,0,0.0,67.17,0.0,0.0,0.0,54.43
Rubén Quintanilla,ESP,['Mallorca'],['DF'],1,4.0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
Rubén Sobrino,ESP,['Cádiz'],"['MF,FW']",65,4111.0,3,3,0,0.06,72.64,0.0,0.0,0.0,60.75
Rudy Kohon,FRA,['Troyes'],['DF'],1,64.0,0,0,0,0.0,85.71,0.0,0.0,0.0,75.0
Rudy Matondo,FRA,['Auxerre'],['MF'],4,42.0,0,0,0,0.0,86.67,0.0,0.0,0.0,100.0
Rui Costa,POR,"['Farense', 'Santa Clara']","['FW,MF', 'MF']",37,1445.0,5,3,0,0.11,57.14,0.0,0.0,0.0,66.67
Rui Encarnação,POR,['Nacional'],['GK'],2,135.0,0,0,0,0.0,70.27,42.86,0.0,0.0,0.0
Rui Fonte,POR,['Famalicão'],"['FW,MF']",18,460.0,1,0,0,0.14,78.15,0.0,0.0,0.0,66.67
Rui Gomes,POR,['Portimonense'],"['MF,FW']",30,1073.0,1,1,0,0.04,68.45,0.0,0.0,0.0,52.94
Rui Mendes,GER,"['Emmen', 'Groningen']","['MF,FW', 'FW,MF']",32,1927.0,2,4,0,0.08,65.63,0.0,0.0,0.0,63.16
Rui Modesto,ANG,['Udinese'],"['MF,DF']",2,43.0,0,0,0,0.0,75.0,0.0,0.0,0.0,0.0
Rui Patrício,POR,['Roma'],['GK'],58,5220.0,0,0,0,0.0,77.13,67.03,32.76,20.0,100.0
Rui Pires,POR,['Paços de Ferreira'],['MF'],31,2411.0,0,0,0,0.0,86.16,0.0,0.0,0.0,71.19
Rui Silva,POR,"['Betis', 'Sporting CP']",['GK'],71,6345.0,0,0,0,0.0,69.94,69.92,33.8,7.14,25.0
Rune Paeshuyse,BEL,['Eupen'],['DF'],55,4438.0,0,0,0,0.0,81.77,0.0,0.0,0.0,64.29
Rune Van Den Bergh,BEL,['Gent'],['MF'],3,7.0,0,0,0,0.0,85.71,0.0,0.0,0.0,0.0
Ruslan Malinovskyi,UKR,"['Marseille', 'Genoa', 'Atalanta']","['MF,FW', 'MF']",67,3556.0,6,5,0,0.06,77.71,0.0,0.0,0.0,56.94
Ruud Vormer,NED,"['Zulte Waregem', 'Club Brugge']",['MF'],12,794.0,1,4,0,0.14,76.88,0.0,0.0,0.0,88.89
Ryan Alebiosu,ENG,['Kortrijk'],"['DF,MF', 'DF']",24,958.0,0,3,0,0.0,69.09,0.0,0.0,0.0,35.0
Ryan Christie,SCO,['Bournemouth'],"['MF,FW', 'MF']",74,4894.0,1,6,0,0.01,77.23,0.0,0.0,0.0,53.97
Ryan Flamingo,NED,"['PSV Eindhoven', 'Vitesse', 'Utrecht']","['MF,DF', 'DF,MF', 'DF']",99,8381.0,5,4,0,0.05,84.35,0.0,0.0,0.0,62.02
Ryan Fosso,SUI,['Fortuna Sittard'],['MF'],30,2551.0,1,1,0,0.05,86.54,0.0,0.0,0.0,54.05
Ryan Fraser,SCO,['Newcastle Utd'],['FW'],8,313.0,0,0,0,0.0,69.67,0.0,0.0,0.0,100.0
Ryan Fredericks,ENG,['Bournemouth'],['DF'],12,533.0,0,0,0,0.0,67.73,0.0,0.0,0.0,66.67
Ryan Giles,ENG,['Luton Town'],"['DF,MF']",11,503.0,0,0,0,0.0,64.22,0.0,0.0,0.0,75.0
Ryan Gravenberch,NED,"['Liverpool', 'Bayern Munich']","['MF', 'FW']",56,2157.0,3,1,0,0.07,85.28,0.0,0.0,0.0,46.15
Ryan One,SCO,['Sheffield Utd'],['FW'],1,8.0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
Ryan Sanusi,BEL,['Beerschot'],['MF'],12,1026.0,1,1,0,0.14,83.73,0.0,0.0,0.0,57.14
Ryan Sessegnon,ENG,"['Tottenham', 'Fulham']",['DF'],23,1289.0,3,0,0,0.15,71.29,0.0,0.0,0.0,54.55
Ryan Thomas,NZL,['Zwolle'],['MF'],24,1187.0,0,2,0,0.0,80.18,0.0,0.0,0.0,73.68
Ryan Yates,ENG,"[""Nott'ham Forest""]",['MF'],64,3857.0,1,3,0,0.02,78.59,0.0,0.0,0.0,56.73
Ryota Morioka,JPN,['Charleroi'],['MF'],42,1907.0,3,3,0,0.12,79.14,0.0,0.0,0.0,60.32
Ryotaro Ito,JPN,['Sint-Truiden'],['MF'],55,3791.0,6,4,0,0.07,85.43,0.0,0.0,0.0,59.09
Ryotaro Tsunoda,JPN,['Kortrijk'],['DF'],15,1246.0,0,0,0,0.0,68.6,0.0,0.0,0.0,64.29
Ryoya Ogawa,JPN,"['Sint-Truiden', 'Vitória']","['DF,MF']",39,2858.0,2,6,0,0.1,73.91,0.0,0.0,0.0,54.72
Régis N’Do,BFA,['Estrela'],"['FW,MF']",23,992.0,1,1,0,0.04,69.42,0.0,0.0,0.0,56.25
Rémy Cabella,FRA,['Lille'],"['MF,FW', 'FW,MF']",62,4002.0,9,12,0,0.12,79.68,0.0,0.0,0.0,61.86
Rémy Descamps,FRA,"['Lyon', 'Nantes']",['GK'],11,990.0,0,0,0,0.0,66.39,74.55,36.36,0.0,0.0
Rémy Dugimont,FRA,['Auxerre'],"['FW,MF']",11,113.0,0,1,0,0.0,67.21,0.0,0.0,0.0,50.0
Rémy Labeau Lascary,GLP,"['Lens', 'Brest']","['FW,MF']",13,228.0,2,0,0,0.33,80.77,0.0,0.0,0.0,50.0
Rémy Riou,FRA,['Lyon'],['GK'],10,871.0,0,0,0,0.0,78.72,65.79,20.0,0.0,0.0
Rémy Vita,COM,['Fortuna Sittard'],"['DF,MF']",42,1784.0,2,0,0,0.13,74.42,0.0,0.0,0.0,73.21
Róbert Boženík,SVK,['Boavista'],['FW'],87,6299.0,18,4,1,0.08,72.04,0.0,0.0,0.0,54.05
Rômulo,BRA,['RB Leipzig'],['FW'],5,386.0,2,1,0,0.18,71.43,0.0,0.0,0.0,80.0
Rúben Alexandre Gomes Oliveira,POR,['Santa Clara'],['MF'],1,14.0,0,0,0,0.0,80.0,0.0,0.0,0.0,100.0
Rúben Dias,POR,['Manchester City'],['DF'],62,5013.0,0,0,0,0.0,93.15,0.0,0.0,0.0,53.97
Rúben Fernandes,POR,['Gil Vicente FC'],['DF'],83,7288.0,2,1,0,0.05,86.24,0.0,0.0,0.0,60.0
Rúben Furtado,POR,['Braga'],"['FW,MF']",4,51.0,0,0,0,0.0,55.56,0.0,0.0,0.0,0.0
Rúben Lameiras,POR,"['Vitória', 'Casa Pia', 'Chaves']","['FW,MF']",39,1890.0,1,3,1,0.02,70.76,0.0,0.0,0.0,62.5
Rúben Lima,POR,"['Famalicão', 'Estrela']","['DF,MF', 'DF']",56,3888.0,1,3,0,0.11,71.2,0.0,0.0,0.0,60.0
Rúben Macedo,POR,['Nacional'],"['FW,MF']",27,1198.0,1,1,1,0.03,60.29,0.0,0.0,0.0,77.78
Rúben Marques,POR,['Marítimo'],['FW'],1,66.0,0,0,0,0.0,57.14,0.0,0.0,0.0,0.0
Rúben Neves,POR,['Wolves'],['MF'],35,3019.0,6,1,3,0.1,82.15,0.0,0.0,0.0,54.43
Rúben Tiago Rodrigues Ribeiro,POR,['Chaves'],"['FW,MF']",23,1681.0,1,1,0,0.05,82.3,0.0,0.0,0.0,60.87
Rúben Vinagre,POR,"['Everton', 'Hellas Verona']","['DF,MF', 'DF,FW']",14,308.0,0,0,0,0.0,66.89,0.0,0.0,0.0,66.67
Rúnar Þór Sigurgeirsson,ISL,['Willem II'],"['DF,FW']",26,1930.0,1,1,0,0.06,67.77,0.0,0.0,0.0,51.85
Răzvan Marin,ROU,['Empoli'],['MF'],63,4356.0,2,7,0,0.03,77.21,0.0,0.0,0.0,52.38
Saba Goglichidze,GEO,['Udinese'],['DF'],2,61.0,0,0,0,0.0,44.44,0.0,0.0,0.0,0.0
Saba Sazonov,GEO,['Torino'],['DF'],12,356.0,0,0,0,0.0,87.17,0.0,0.0,0.0,77.78
Sabin Merino,ESP,['Atlético'],['FW'],21,314.0,2,0,1,0.18,67.31,0.0,0.0,0.0,33.33
Sacha Banse,BFA,['Standard Liège'],['MF'],5,85.0,0,0,0,0.0,71.43,0.0,0.0,0.0,40.0
Sacha Boey,FRA,['Bayern Munich'],['DF'],7,341.0,0,0,0,0.0,81.0,0.0,0.0,0.0,50.0
Sacha Delaye,FRA,['Montpellier'],"['MF,FW', 'FW,MF']",12,150.0,1,0,0,0.14,74.19,0.0,0.0,0.0,25.0
Sada Diallo,BEL,['RWDM'],"['MF,DF']",6,86.0,0,0,0,0.0,80.0,0.0,0.0,0.0,100.0
Sada Thioub,SEN,['Angers'],"['DF,FW']",27,1060.0,1,2,0,0.11,80.11,0.0,0.0,0.0,52.63
Sadibou Sané,SEN,['Metz'],['DF'],17,1105.0,1,0,0,0.17,84.46,0.0,0.0,0.0,67.86
Sadik Fofana,TOG,['Fortuna Sittard'],['DF'],11,633.0,0,0,0,0.0,70.0,0.0,0.0,0.0,54.17
Sadio Mané,SEN,['Bayern Munich'],"['FW,MF']",25,1425.0,7,5,1,0.13,73.44,0.0,0.0,0.0,45.45
Sael Kumbedi,FRA,['Lyon'],['DF'],38,2309.0,0,3,0,0.0,80.68,0.0,0.0,0.0,60.26
Safira,BRA,"['Santa Clara', 'Vitória']",['FW'],46,1946.0,8,3,2,0.17,60.29,0.0,0.0,0.0,50.0
Safouane Karim,NED,['Volendam'],"['MF,FW']",10,238.0,0,0,0,0.0,67.86,0.0,0.0,0.0,55.56
Sai van Wermeskerken,JPN,"['NEC Nijmegen', 'Cambuur']",['DF'],27,1848.0,1,0,0,0.07,80.97,0.0,0.0,0.0,63.16
Said El Mala,GER,['Köln'],"['FW,DF']",6,217.0,2,1,0,0.15,63.33,0.0,0.0,0.0,100.0
Said Godínez,MEX,['Mazatlán'],['MF'],4,206.0,0,0,0,0.0,78.38,0.0,0.0,0.0,100.0
Saidou Sow,GUI,['Strasbourg'],['DF'],10,719.0,0,1,0,0.0,85.27,0.0,0.0,0.0,60.0
Saidy Janko,GAM,['Bochum'],['DF'],20,1134.0,0,0,0,0.0,69.18,0.0,0.0,0.0,65.22
Sait Tlaxcalteco,MEX,['Toluca'],"['MF,FW']",1,16.0,0,0,0,0.0,66.67,0.0,0.0,0.0,100.0
Sala,ESP,['Estoril'],"['FW,MF']",12,169.0,0,0,0,0.0,82.69,0.0,0.0,0.0,100.0
Salih Özcan,TUR,['Dortmund'],"['MF', 'DF,MF']",52,2782.0,0,1,0,0.0,87.27,0.0,0.0,0.0,58.82
Salim Ben Seghir,FRA,['Marseille'],['MF'],1,4.0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
Salim El Jebari,MAR,['Atlético Madrid'],['MF'],1,13.0,0,0,0,0.0,75.0,0.0,0.0,0.0,0.0
Salis Abdul Samed,GHA,"['Lens', 'Nice']",['MF'],64,4594.0,1,1,0,0.06,91.03,0.0,0.0,0.0,57.97
Salomón Rondón,VEN,"['Everton', 'Oviedo', 'Pachuca']",['FW'],60,4152.0,23,7,3,0.14,69.52,0.0,0.0,0.0,56.25
Salvador Agra,POR,['Boavista'],"['FW,DF', 'FW,MF', 'MF,DF']",93,6841.0,7,7,0,0.09,70.17,0.0,0.0,0.0,62.03
Salvador Ferrer,ESP,['Spezia'],['DF'],5,136.0,0,0,0,0.0,76.84,0.0,0.0,0.0,50.0
Salvador Mariscal,MEX,['Santos'],"['MF,FW', 'MF']",46,2577.0,0,0,0,0.0,87.83,0.0,0.0,0.0,66.67
Salvador Reyes,MEX,"['León', 'América']","['DF', 'DF,FW']",83,5381.0,6,3,0,0.16,77.97,0.0,0.0,0.0,67.71
Salvador Rodríguez,MEX,['Mazatlán'],"['DF', 'DF,FW']",21,914.0,1,0,0,0.25,70.85,0.0,0.0,0.0,54.55
Salvatore Esposito,ITA,['Spezia'],['MF'],15,971.0,1,0,0,0.07,76.57,0.0,0.0,0.0,80.0
Salvatore Molina,ITA,['Monza'],['DF'],5,229.0,0,0,0,0.0,75.44,0.0,0.0,0.0,83.33
Salvatore Sirigu,ITA,['Fiorentina'],['GK'],1,90.0,0,0,0,0.0,73.68,100.0,100.0,0.0,0.0
Salvi,ESP,['Rayo Vallecano'],"['FW,MF', 'MF']",25,518.0,0,0,0,0.0,58.64,0.0,0.0,0.0,61.54
Sam Beukema,NED,"['AZ Alkmaar', 'Bologna', 'Napoli']",['DF'],58,4925.0,4,1,0,0.16,89.01,0.0,0.0,0.0,51.79
Sam Byram,ENG,['Leeds United'],['DF'],1,8.0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
Sam Curtis,IRL,['Sheffield Utd'],['DF'],1,28.0,0,0,0,0.0,60.0,0.0,0.0,0.0,0.0
Sam Greenwood,ENG,['Leeds United'],"['MF,FW']",18,424.0,1,2,0,0.08,57.53,0.0,0.0,0.0,46.67
Sam Hendriks,NED,['Cambuur'],['MF'],1,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Johnstone,ENG,"['Crystal Palace', 'Wolves']",['GK'],31,2786.0,0,0,0,0.0,61.82,65.74,29.03,0.0,0.0
Sam Kersten,NED,"['Heerenveen', 'Zwolle']",['DF'],64,5440.0,1,3,0,0.05,88.09,0.0,0.0,0.0,67.27
Sam Lammers,NED,"['Utrecht', 'Sampdoria', 'Empoli', 'Twente']",['FW'],72,5089.0,19,6,1,0.12,65.66,0.0,0.0,0.0,53.85
Sam Surridge,ENG,"[""Nott'ham Forest""]",['FW'],20,323.0,1,0,0,0.11,49.38,0.0,0.0,0.0,0.0
Sam Vines,USA,['Antwerp'],['DF'],20,1471.0,2,1,0,0.33,82.3,0.0,0.0,0.0,56.67
Saman Ghoddos,IRN,['Brentford'],"['MF,FW', 'DF']",34,878.0,1,0,0,0.1,72.87,0.0,0.0,0.0,66.67
Sambou Sissoko,MLI,"['Seraing', 'Kortrijk']","['MF', 'MF,DF']",36,2593.0,1,2,0,0.03,74.72,0.0,0.0,0.0,64.38
Sambou Soumano,SEN,"['Lorient', 'Eupen']",['FW'],14,482.0,2,2,0,0.12,76.77,0.0,0.0,0.0,0.0
Sami Lahssaini,BEL,['Seraing'],['MF'],22,1506.0,0,0,0,0.0,74.2,0.0,0.0,0.0,73.17
Sami Ouaissa,NED,['NEC Nijmegen'],"['MF,FW']",33,1846.0,7,1,0,0.23,72.59,0.0,0.0,0.0,38.1
Saminu Abdullahi,NGA,['FC Juárez'],['MF'],3,48.0,0,1,0,0.0,64.71,0.0,0.0,0.0,100.0
Samir Chergui,FRA,['Paris FC'],['DF'],6,464.0,0,0,0,0.0,91.97,0.0,0.0,0.0,50.0
Samir El Mourabet,MAR,['Strasbourg'],['MF'],6,255.0,0,0,0,0.0,88.34,0.0,0.0,0.0,16.67
Samir Handanović,SVN,['Inter'],['GK'],14,1234.0,0,0,0,0.0,90.55,67.31,28.57,0.0,0.0
Samir Lagsir,NED,['Zwolle'],"['MF,FW']",2,3.0,0,0,0,0.0,50.0,0.0,0.0,0.0,0.0
Samir Santos,BRA,"['Mazatlán', 'UANL']",['DF'],55,4186.0,3,1,0,0.11,89.3,0.0,0.0,0.0,60.49
Samir Ujkani,KVX,['Empoli'],['GK'],1,7.0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
Sammy Bossut,BEL,['Zulte Waregem'],['GK'],22,1980.0,0,0,0,0.0,74.25,57.02,9.09,0.0,50.0
Samson Baidoo,AUT,['Lens'],['DF'],5,405.0,0,0,0,0.0,92.31,0.0,0.0,0.0,100.0
Samu,POR,"['Vizela', 'Vitória']",['MF'],96,7190.0,9,7,3,0.06,75.61,0.0,0.0,0.0,56.63
Samu Becerra,ESP,['Rayo Vallecano'],"['DF,MF']",3,12.0,0,0,0,0.0,85.71,0.0,0.0,0.0,0.0
Samu Castillejo,ESP,"['Valencia', 'Sassuolo']","['FW,MF']",42,1898.0,4,0,0,0.09,75.91,0.0,0.0,0.0,66.67
Samu Costa,POR,"['Almería', 'Mallorca']",['MF'],71,4542.0,2,3,0,0.04,77.55,0.0,0.0,0.0,52.53
Samu Omorodion,ESP,"['Porto', 'Alavés', 'Granada']",['FW'],65,4261.0,28,4,4,0.19,74.93,0.0,0.0,0.0,54.55
Samuel Amo-Ameyaw,ENG,"['Southampton', 'Strasbourg']","['MF', 'DF,FW']",5,193.0,0,1,0,0.0,80.23,0.0,0.0,0.0,33.33
Samuel Bamba,GER,['Dortmund'],['FW'],2,47.0,0,0,0,0.0,70.0,0.0,0.0,0.0,100.0
Samuel Bastien,COD,['Fortuna Sittard'],"['MF,FW']",23,1294.0,0,2,0,0.0,80.47,0.0,0.0,0.0,62.5
Samuel Chukwueze,NGA,"['Villarreal', 'Milan', 'Fulham']","['FW,MF', 'FW']",64,3417.0,7,9,0,0.08,77.15,0.0,0.0,0.0,42.42
Samuel Dahl,SWE,['Benfica'],"['DF,MF']",11,595.0,0,4,0,0.0,75.7,0.0,0.0,0.0,41.67
Samuel Di Carmine,ITA,['Cremonese'],"['FW,MF']",2,28.0,0,0,0,0.0,75.0,0.0,0.0,0.0,0.0
Samuel Edozie,ENG,"['Southampton', 'Anderlecht']","['FW,MF', 'FW']",34,1522.0,2,2,0,0.06,75.6,0.0,0.0,0.0,61.29
Samuel Essende,COD,"['Augsburg', 'Vizela']",['FW'],33,2799.0,16,0,0,0.19,70.86,0.0,0.0,0.0,80.0
Samuel Gigot,FRA,['Marseille'],['DF'],47,3605.0,5,2,0,0.16,87.44,0.0,0.0,0.0,58.23
Samuel González,MEX,['Puebla'],['FW'],1,13.0,0,0,0,0.0,50.0,0.0,0.0,0.0,0.0
Samuel Granada,BRA,['AVS Futebol'],['FW'],4,240.0,0,1,0,0.0,66.04,0.0,0.0,0.0,100.0
Samuel Grandsir,FRA,['Le Havre'],"['MF,FW']",23,606.0,1,1,0,0.07,71.58,0.0,0.0,0.0,75.0
Samuel Iling-Junior,ENG,['Juventus'],"['DF,MF', 'DF,FW']",36,1128.0,2,3,0,0.15,76.62,0.0,0.0,0.0,50.0
Samuel Justo,POR,"['Farense', 'Casa Pia']",['MF'],26,805.0,1,1,0,0.14,79.64,0.0,0.0,0.0,72.73
Samuel Koeberlé,FRA,['Reims'],['MF'],1,3.0,0,0,0,0.0,83.33,0.0,0.0,0.0,0.0
Samuel Kotto,CMR,['Gent'],['DF'],4,304.0,0,0,0,0.0,82.3,0.0,0.0,0.0,100.0
Samuel Lino,BRA,"['Valencia', 'Atlético Madrid']","['FW,MF', 'DF,MF']",72,4967.0,10,6,0,0.07,77.78,0.0,0.0,0.0,60.63
Samuel Lobato,POR,['Famalicão'],"['FW,MF']",12,74.0,0,0,0,0.0,72.73,0.0,0.0,0.0,66.67
Samuel Mbangula,BEL,['Werder Bremen'],['FW'],4,287.0,1,1,0,0.33,80.17,0.0,0.0,0.0,66.67
Samuel Moutoussamy,COD,['Nantes'],['MF'],61,3506.0,1,2,0,0.03,85.27,0.0,0.0,0.0,52.94
Samuel Ntanda,COD,['Sampdoria'],['MF'],1,4.0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
Samuel Obeng,GHA,['Casa Pia'],['FW'],11,369.0,1,0,0,0.14,61.82,0.0,0.0,0.0,100.0
Samuel Oum Gouet,CMR,['Mechelen'],['MF'],9,298.0,0,0,0,0.0,82.82,0.0,0.0,0.0,60.0
Samuel Portugal,BRA,['Portimonense'],['GK'],4,360.0,0,0,0,0.0,65.94,88.89,50.0,0.0,0.0
Samuel Soares,POR,['Benfica'],['GK'],8,633.0,0,0,0,0.0,82.22,76.47,75.0,50.0,0.0
Samuel Sosa,VEN,['Querétaro'],"['FW,MF', 'FW']",27,1300.0,4,2,0,0.15,67.4,0.0,0.0,0.0,50.0
Samuel Sáiz,ESP,['Girona'],['MF'],8,240.0,2,0,2,1.0,75.31,0.0,0.0,0.0,100.0
Samuel Umtiti,FRA,"['Lecce', 'Lille']",['DF'],31,2298.0,0,0,0,0.0,85.19,0.0,0.0,0.0,66.04
Samuel Şahin-Radlinger,AUT,['Almere City'],['GK'],6,464.0,0,0,0,0.0,35.57,76.0,16.67,0.0,0.0
Samuele Angori,ITA,['Pisa'],['DF'],4,233.0,0,1,0,0.0,57.89,0.0,0.0,0.0,50.0
Samuele Birindelli,ITA,['Monza'],['DF'],66,3413.0,0,3,0,0.0,78.36,0.0,0.0,0.0,60.32
Samuele Di Benedetto,GER,['Stuttgart'],['MF'],1,7.0,0,0,0,0.0,90.91,0.0,0.0,0.0,0.0
Samuele Mulattieri,ITA,['Sassuolo'],"['FW,MF']",27,462.0,0,0,0,0.0,69.83,0.0,0.0,0.0,100.0
Samuele Perisan,ITA,['Empoli'],['GK'],8,720.0,0,0,0,0.0,76.14,62.07,25.0,0.0,0.0
Samuele Ricci,ITA,"['Torino', 'Milan']",['MF'],63,4529.0,3,3,0,0.06,86.56,0.0,0.0,0.0,60.61
Samuele Vignato,ITA,['Monza'],"['MF,FW']",15,405.0,1,1,0,0.12,83.54,0.0,0.0,0.0,66.67
Sander Berge,NOR,"['Burnley', 'Fulham']",['MF'],44,3603.0,1,2,0,0.04,87.95,0.0,0.0,0.0,62.79
Sander Sybrandy,NED,['Twente'],['MF'],1,1.0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
Sander van de Streek,NED,['Utrecht'],['MF'],28,2218.0,9,2,0,0.17,66.45,0.0,0.0,0.0,54.35
Sandi Lovrić,SVN,['Udinese'],['MF'],68,4393.0,6,10,0,0.05,78.03,0.0,0.0,0.0,45.59
Sandro Cruz,ANG,"['Gil Vicente FC', 'Chaves']","['DF,MF', 'DF', 'DF,FW']",62,4243.0,1,2,0,0.06,74.35,0.0,0.0,0.0,61.61
Sandro Ramírez,ESP,['Las Palmas'],['FW'],27,1808.0,1,3,0,0.02,74.78,0.0,0.0,0.0,66.67
Sandro Tonali,ITA,"['Newcastle Utd', 'Milan']",['MF'],48,3666.0,3,8,0,0.07,77.67,0.0,0.0,0.0,68.35
Sandro Tremoulet,MAD,['Seraing'],['DF'],16,1072.0,0,0,0,0.0,71.52,0.0,0.0,0.0,66.67
Sandy Walsh,IDN,['Mechelen'],['DF'],55,3902.0,2,4,0,0.07,76.08,0.0,0.0,0.0,56.36
Sanjin Prcić,BIH,['Strasbourg'],['MF'],32,1721.0,1,1,0,0.03,84.68,0.0,0.0,0.0,44.44
Sanoussy Ba,GER,['RB Leipzig'],['DF'],1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Santi Cazorla,ESP,['Oviedo'],"['MF,FW']",6,167.0,0,0,0,0.0,75.25,0.0,0.0,0.0,20.0
Santi Comesaña,ESP,"['Rayo Vallecano', 'Villarreal']",['MF'],68,4408.0,5,2,0,0.11,84.6,0.0,0.0,0.0,60.0
Santiago Arzamendia,PAR,['Cádiz'],"['DF,MF']",12,483.0,0,0,0,0.0,66.37,0.0,0.0,0.0,88.89
Santiago Ascacíbar,ARG,['Cremonese'],['MF'],13,727.0,0,0,0,0.0,82.3,0.0,0.0,0.0,48.28
Santiago Bueno,URU,"['Girona', 'Wolves']",['DF'],49,4047.0,1,1,0,0.07,86.86,0.0,0.0,0.0,57.95
Santiago Castro,ARG,['Bologna'],['FW'],13,570.0,2,2,0,0.13,73.96,0.0,0.0,0.0,50.0
Santiago Colombatto,ARG,"['Oviedo', 'Famalicão']",['MF'],36,2736.0,3,6,1,0.1,82.69,0.0,0.0,0.0,67.74
Santiago García,ESP,"['Getafe', 'Gil Vicente FC']","['MF', 'FW']",28,1500.0,4,2,0,0.19,79.51,0.0,0.0,0.0,63.41
Santiago Giménez,MEX,"['Cruz Azul', 'Feyenoord', 'Milan']",['FW'],83,5858.0,50,9,7,0.21,67.62,0.0,0.0,0.0,34.48
Santiago Hidalgo,ARG,['Toulouse'],['FW'],5,107.0,0,2,0,0.0,66.67,0.0,0.0,0.0,75.0
Santiago Homenchenko,URU,['Pachuca'],['MF'],10,467.0,1,0,0,0.08,82.44,0.0,0.0,0.0,61.11
Santiago López,CAN,['UNAM'],"['MF,FW', 'DF,FW']",8,129.0,0,0,0,0.0,63.64,0.0,0.0,0.0,50.0
Santiago Mouriño,URU,['Villarreal'],['DF'],6,540.0,0,1,0,0.0,88.36,0.0,0.0,0.0,71.43
Santiago Muñóz,MEX,['Santos'],"['FW,MF']",59,2004.0,3,3,1,0.08,85.12,0.0,0.0,0.0,62.5
Santiago Naveda,MEX,"['Santos', 'América']",['MF'],26,1356.0,0,1,0,0.0,85.46,0.0,0.0,0.0,51.43
Santiago Núñez,ARG,['Santos'],['DF'],24,2022.0,0,0,0,0.0,80.92,0.0,0.0,0.0,54.55
Santiago Ormeño,PER,"['FC Juárez', 'Puebla', 'Guadalajara']","['FW,DF', 'FW,MF', 'FW']",45,1662.0,7,1,2,0.18,74.86,0.0,0.0,0.0,50.0
Santiago Pierotti,ARG,['Lecce'],"['MF,FW', 'FW,MF']",15,464.0,0,2,0,0.0,74.8,0.0,0.0,0.0,85.71
Santiago Trigos,MEX,['UNAM'],['MF'],51,1643.0,1,5,0,0.09,84.19,0.0,0.0,0.0,57.35
Saná Fernandes,POR,['NAC Breda'],"['FW,MF']",15,497.0,1,0,0,0.08,77.0,0.0,0.0,0.0,75.0
Sardar Azmoun,IRN,"['Roma', 'Leverkusen']","['FW,MF']",46,1512.0,7,1,0,0.16,67.0,0.0,0.0,0.0,57.14
Sargis Adamyan,ARM,['Köln'],"['FW,MF']",44,1445.0,2,4,0,0.04,69.29,0.0,0.0,0.0,57.14
Sasa Kalajdzic,AUT,"['Eint Frankfurt', 'Stuttgart', 'Wolves']",['FW'],21,784.0,2,4,0,0.17,68.4,0.0,0.0,0.0,54.55
Sascha Britschgi,SUI,['Parma'],['DF'],1,90.0,0,0,0,0.0,58.82,0.0,0.0,0.0,100.0
Satoshi Tanaka,JPN,['Kortrijk'],['MF'],15,936.0,0,0,0,0.0,78.07,0.0,0.0,0.0,66.67
Saud Abdulhamid,KSA,['Lens'],['DF'],5,81.0,0,1,0,0.0,81.36,0.0,0.0,0.0,40.0
Sava Cestic,SRB,['Heracles Almelo'],['DF'],6,211.0,0,0,0,0.0,72.04,0.0,0.0,0.0,66.67
Sava Petrov,SRB,['Vizela'],"['FW,MF']",9,513.0,2,0,0,0.14,69.31,0.0,0.0,0.0,0.0
Savio,BRA,['Rio Ave'],"['DF,MF', 'DF']",21,575.0,0,2,0,0.0,77.82,0.0,0.0,0.0,50.0
Saviour Godwin,NGA,['Casa Pia'],"['FW,MF']",34,2749.0,5,1,2,0.05,60.98,0.0,0.0,0.0,52.94
Sayfallah Ltaief,TUN,['Twente'],['FW'],30,1202.0,1,2,0,0.03,74.59,0.0,0.0,0.0,50.0
Saîf-Eddine Khaoui,TUN,['Clermont Foot'],['MF'],34,2027.0,7,3,0,0.15,68.16,0.0,0.0,0.0,59.57
Saïd Bakari,COM,"['RKC Waalwijk', ""Sparta R'dam""]","['DF,MF', 'DF']",85,5750.0,1,4,0,0.03,80.64,0.0,0.0,0.0,66.88
Saïd Benrahma,ALG,"['West Ham', 'Lyon']","['FW,MF']",60,3459.0,9,7,4,0.08,73.32,0.0,0.0,0.0,61.9
Saïd Hamulic,BIH,"['Vitesse', 'Toulouse']",['FW'],19,818.0,0,1,0,0.0,66.96,0.0,0.0,0.0,80.0
Saïmon Bouabré,FRA,['Monaco'],['MF'],1,45.0,0,0,0,0.0,88.24,0.0,0.0,0.0,100.0
